id;nazwa;info_zab;cena
"40704";"Oki C332 toner 46508712, 46508716 black";"ZB";"0.0"
"39484";"Oki C5100/5200 drum 42126605 yellow OPC";"0.0";"0.0"
"39476";"Oki C5100/5200 drum 42126606 magenta OPC";"0.0";"0.0"
"39470";"Oki C5100/5200 drum 42126607 cyan OPC";"0.0";"0.0"
"39731";"Oki C5100/5200 drum 42126608 black OPC";"0.0";"0.0"
"39469";"Oki C5200 toner 42127405, 42804505 yello";"ZB";"0.0"
"39466";"Oki C5200 toner 42127406, 42804506 magen";"ZB";"0.0"
"39459";"Oki C5200 toner 42127407, 42804507 cyan";"ZB";"0.0"
"39347";"Oki C5200 toner 42127408, 42804508 black";"ZB";"0.0"
"39493";"Oki C532 drum 46484105 yellow OPC";"0.0";"0.0"
"39492";"Oki C532 drum 46484106 magenta OPC";"0.0";"0.0"
"39491";"Oki C532 drum 46484107 cyan OPC";"0.0";"0.0"
"40307";"Oki C532 drum 46484108 black OPC";"0.0";"0.0"
"40299";"Oki C532 toner  CMYK start";"ZB";"0.0"
"39489";"Oki C532 toner 46490401, 46490605 yellow";"0.0";"0.0"
"39487";"Oki C532 toner 46490402, 46490606 magent";"0.0";"0.0"
"39920";"Oki C532 toner 46490403, 46490607 cyan";"0.0";"0.0"
"40298";"Oki C532 toner 46490404, 46490608 black";"0.0";"0.0"
"39510";"Oki C5600 drum 43381705 yellow OPC 43381721, 43870005, 43870021";"0.0";"0.0"
"39505";"Oki C5600 drum 43381706 magenta OPC43381722, 43870006, 43870022";"0.0";"0.0"
"39893";"Oki C5600 drum 43381707 cyan OPC 43381723, 43870007, 43870023";"0.0";"0.0"
"39588";"Oki C5600 drum 43381708 black OPC 43381724, 43870008, 43870024";"0.0";"0.0"
"39504";"Oki C5600 toner 43324405, 43324421 yello 43865721, 43875705";"0.0";"0.0"
"39502";"Oki C5600 toner 43324406, 43324422 magen 43865722, 43875706";"0.0";"0.0"
"39501";"Oki C5600 toner 43324407, 43324423 cyan 43865723, 43875707";"0.0";"0.0"
"39246";"Oki C5600 toner 43324408, 43324424 black 43865724, 43875708";"0.0";"0.0"
"47724";"Oki C610 drum 44315105 yellow OPC";"0.0";"0.0"
"47722";"Oki C610 drum 44315106 magenta OPC";"0.0";"0.0"
"39522";"Oki C610 drum 44315107 cyan OPC";"0.0";"0.0"
"47868";"Oki C610 drum 44315108 black OPC";"0.0";"0.0"
"39520";"Oki C610 toner 44315305 yellow";"0.0";"0.0"
"39519";"Oki C610 toner 44315306 magenta";"0.0";"0.0"
"39518";"Oki C610 toner 44315307 cyan";"0.0";"0.0"
"39594";"Oki C610 toner 44315308 black";"0.0";"0.0"
"48044";"Oki C612 drum 46507305 yellow OPC";"0.0";"0.0"
"48045";"Oki C612 drum 46507306 magenta OPC";"0.0";"0.0"
"48046";"Oki C612 drum 46507307 cyan OPC";"0.0";"0.0"
"48043";"Oki C612 drum 46507308 black OPC";"0.0";"0.0"
"40646";"Oki C612 toner 46507505 yellow";"ZB";"0.0"
"40645";"Oki C612 toner 46507506 magenta";"ZB";"0.0"
"40644";"Oki C612 toner 46507507 cyan";"ZB";"0.0"
"40643";"Oki C612 toner 46507508 black";"ZB";"0.0"
"41426";"Oki C612 toner START";"ZB";"0.0"
"50860";"Oki C650 DRUM 09006131 black";"0.0";"0.0"
"50862";"Oki C650 DRUM 09006132 cyan";"0.0";"0.0"
"50861";"Oki C650 DRUM 09006133 magenta";"0.0";"0.0"
"50863";"Oki C650 DRUM 09006134 yellow";"0.0";"0.0"
"50859";"Oki C650 toner 09006127 cyan";"0.0";"0.0"
"50858";"Oki C650 toner 09006128 magenta";"0.0";"0.0"
"50857";"Oki C650 toner 09006129 yellow";"0.0";"0.0"
"50856";"Oki C650 toner 09006130 black";"0.0";"0.0"
"39538";"Oki C710 drum 43913805 yellow OPC";"0.0";"0.0"
"39536";"Oki C710 drum 43913806 magenta OPC";"0.0";"0.0"
"39535";"Oki C710 drum 43913807 cyan OPC";"0.0";"0.0"
"39850";"Oki C710 drum 43913808 black OPC";"0.0";"0.0"
"39532";"Oki C710 toner 44318605 yellow";"0.0";"0.0"
"39527";"Oki C710 toner 44318606 magenta";"0.0";"0.0"
"39526";"Oki C710 toner 44318607 cyan";"0.0";"0.0"
"39849";"Oki C710 toner 44318608 black";"0.0";"0.0"
"39577";"Oki C7100 drum 41962805 yellow OPC";"0.0";"0.0"
"39569";"Oki C7100 drum 41962806 magenta OPC";"0.0";"0.0"
"39557";"Oki C7100 drum 41962807 cyan OPC";"0.0";"0.0"
"39839";"Oki C7100 drum 41962808 black OPC";"0.0";"0.0"
"39550";"Oki C7100 toner 41963005 yellow";"ZB";"0.0"
"39547";"Oki C7100 toner 41963006 magenta";"ZB";"0.0"
"39540";"Oki C7100 toner 41963007 cyan";"ZB";"0.0"
"39446";"Oki C7100 toner 41963008 black";"ZB";"0.0"
"41179";"Oki C712 toner 46507613 yellow";"ZB";"0.0"
"41180";"Oki C712 toner 46507614 magenta";"ZB";"0.0"
